entailment,neutral,contradiction,label
0.003145938040688634,0.9964892864227295,0.0003648184356279671,0
0.000860353175085038,1.533332215331029e-05,0.9991243481636047,1
0.9999270439147949,5.045095895184204e-05,2.254043829452712e-05,0
0.9997245669364929,0.00010907572141150013,0.00016634963685646653,0
2.70113923761528e-05,2.4448333988402737e-06,0.9999704360961914,1
0.9998906850814819,2.9566323064500466e-05,7.979109068401158e-05,0
3.470775482128374e-05,7.594122507725842e-06,0.9999576807022095,0
0.9985061287879944,0.0001974970946321264,0.0012963953195139766,1
0.9943653345108032,0.004435100592672825,0.0011995792156085372,1
0.0011736033484339714,0.9987823367118835,4.4025175157003105e-05,0
0.9998502731323242,0.00011904467100976035,3.058113361475989e-05,0
0.999795138835907,0.0001285867183469236,7.623424608027562e-05,0
0.9991785883903503,0.0006000948487780988,0.00022125143732409924,0
0.9895567297935486,7.491652650060132e-05,0.01036836951971054,1
0.9972297549247742,0.0026818630285561085,8.837257337290794e-05,0
0.9980860948562622,5.351726576918736e-05,0.0018604017095640302,1
0.001501944032497704,0.9983854293823242,0.00011264687054790556,0
0.9974650144577026,0.0001364889758406207,0.0023984769359230995,1
0.0011775305029004812,0.9987803101539612,4.2152940295636654e-05,0
0.9590869545936584,0.04082952067255974,8.356158650713041e-05,0
5.2826399041805416e-05,9.376409252581652e-06,0.9999377727508545,1
4.262823858880438e-05,7.344600817305036e-06,0.9999499320983887,1
0.013766109012067318,0.9861241579055786,0.0001097573185688816,0
0.9981836676597595,0.00013756591943092644,0.0016787665663287044,1
3.6668752727564424e-05,6.820953331043711e-06,0.999956488609314,1
0.0033677518367767334,0.0006565679213963449,0.9959756731987,1
0.00019382596656214446,2.290123484272044e-05,0.9997833371162415,1
0.6654934883117676,0.0002332469739485532,0.3342732787132263,0
4.584265116136521e-05,5.8966757023881655e-06,0.999948263168335,1
0.0002526396419852972,0.00039562833262607455,0.9993516802787781,0
0.0016055768355727196,0.9982035160064697,0.00019090120622422546,0
0.0010232521453872323,0.9989296793937683,4.702122896560468e-05,1
4.8836289352038875e-05,7.028379059192957e-06,0.9999440908432007,1
0.0004148406151216477,3.370162448845804e-05,0.9995514750480652,1
7.316872506635264e-05,1.9588202121667564e-05,0.9999072551727295,0
0.001773402327671647,0.9981870055198669,3.963416020269506e-05,0
0.9813870787620544,0.018212802708148956,0.00040016474667936563,0
0.999392032623291,0.000600293162278831,7.673298568988685e-06,0
0.009761129505932331,0.990214467048645,2.4392653358518146e-05,0
0.013336471281945705,9.481568122282624e-05,0.9865686893463135,1
0.010285242460668087,0.9897000789642334,1.4700253814226016e-05,0
0.9998124241828918,0.00017866467533167452,8.93595006346004e-06,0
0.9997705817222595,0.00021564726193901151,1.3770941222901456e-05,0
0.9997115731239319,0.00027068177587352693,1.778221849235706e-05,0
0.998755693435669,0.001240501063875854,3.859985099552432e-06,0
0.9993064403533936,0.0006884348695166409,5.149556727701565e-06,0
0.999893069267273,8.790125866653398e-05,1.9033434000448324e-05,0
0.9998236298561096,0.00016344885807484388,1.2998802048969083e-05,0
0.0019329146016389132,0.997914731502533,0.0001523913670098409,0
0.9996732473373413,0.00011078772513428703,0.00021591207769233733,1
0.9952049255371094,0.004789575468748808,5.543669431062881e-06,0
0.9997662901878357,0.00018200487829744816,5.1682025514310226e-05,1
0.9983224272727966,0.0001655144733376801,0.0015119628515094519,1
0.03907012194395065,0.00016636238433420658,0.9607633948326111,1
0.029227057471871376,0.00159295869525522,0.9691799283027649,1
0.36885324120521545,0.0005206620553508401,0.6306260824203491,1
0.9961601495742798,0.0006145272636786103,0.003225286491215229,1
0.9975945353507996,0.0007878924370743334,0.0016175463097169995,0
0.00791050586849451,0.9919456839561462,0.0001437711325706914,0
0.07203970849514008,0.9264084100723267,0.00155180087313056,0
0.0012822255957871675,0.998668909072876,4.891431672149338e-05,0
0.11944884806871414,0.0001432967692380771,0.8804078698158264,1
0.01716848649084568,0.982193112373352,0.0006383829168044031,1
0.005162254441529512,0.9947261214256287,0.0001116473795264028,1
0.9989985823631287,0.0009961676551029086,5.2087225412833504e-06,1
0.02230900526046753,0.9702486991882324,0.00744234025478363,0
0.0014066598378121853,0.9985472559928894,4.605534559232183e-05,0
0.001789609668776393,0.0001462634972995147,0.9980642199516296,0
0.99828040599823,0.0017027424182742834,1.6950018107309006e-05,1
0.015891974791884422,0.9799973964691162,0.0041106389835476875,0
0.9964403510093689,0.00017649080837145448,0.0033831524197012186,1
0.9991886019706726,0.00038105479325167835,0.0004303663445170969,1
0.9999016523361206,7.254423690028489e-05,2.5723666112753563e-05,0
0.997725784778595,0.0007492297445423901,0.0015250657452270389,0
0.004466602113097906,0.9948717355728149,0.0006616421160288155,0
2.600864536361769e-05,3.877126800944097e-06,0.9999700784683228,1
0.0003051395178772509,2.5383189495187253e-05,0.9996694326400757,1
0.9995895028114319,0.00024252189905382693,0.00016798423894215375,0
0.00609749648720026,0.00017430796287953854,0.9937282800674438,1
0.9976052045822144,4.2941832361975685e-05,0.002351829083636403,1
0.001908763311803341,0.9980747699737549,1.6458443496958353e-05,0
0.9999276399612427,4.1802610212471336e-05,3.0572711693821475e-05,0
0.9997017979621887,0.00022110207646619529,7.71356062614359e-05,0
0.0041826264932751656,0.9949756860733032,0.0008417293429374695,0
8.689973765285686e-05,3.40675724146422e-05,0.999879002571106,1
3.888582796207629e-05,1.0071783435705584e-05,0.9999511241912842,1
0.017437493428587914,0.9758575558662415,0.006704913917928934,0
5.8468289353186265e-05,5.925362529524136e-06,0.9999356269836426,0
0.022039981558918953,0.9697805047035217,0.008179510943591595,1
0.02339189127087593,0.9677706360816956,0.00883739534765482,0
0.0012632451253011823,0.9987133741378784,2.3339813196798787e-05,1
0.009989443235099316,0.9876755475997925,0.0023350201081484556,0
0.9747015237808228,6.12399962847121e-05,0.025237184017896652,1
0.0016066971002146602,0.9982896447181702,0.00010361341264797375,0
0.006339568644762039,7.552783790742978e-05,0.9935848116874695,1
0.856401801109314,0.00026823431835509837,0.14332997798919678,1
0.9999276399612427,3.0377928851521574e-05,4.1982792026828974e-05,0
0.9919861555099487,6.854478851892054e-05,0.007945305667817593,1
5.763852459494956e-05,1.4117332284513395e-05,0.9999282360076904,1
4.4393953430699185e-05,1.1665307283692528e-05,0.9999439716339111,1
0.009045801125466824,0.9886742234230042,0.002279939129948616,0
0.9980641007423401,3.3885986340465024e-05,0.001902013085782528,0
4.7993496991693974e-05,1.1445566087786574e-05,0.9999405145645142,1
1.8983493646373972e-05,3.0707392397744115e-06,0.9999779462814331,1
2.0283954654587433e-05,3.644524667834048e-06,0.9999760389328003,1
2.491852683306206e-05,3.393565293663414e-06,0.9999717473983765,1
2.6966266887029633e-05,3.830711193586467e-06,0.9999692440032959,1
0.0024743450339883566,0.9973841309547424,0.0001414878061041236,0
2.04286006919574e-05,4.692187758337241e-06,0.9999749660491943,1
4.2727366235340014e-05,6.10578808846185e-06,0.9999512434005737,1
0.005114251282066107,0.9948611855506897,2.4559010853408836e-05,0
0.004262601025402546,0.9956830739974976,5.429622615338303e-05,0
0.9623743295669556,0.00018977609579451382,0.03743596002459526,0
0.03183409199118614,0.00016240809054579586,0.968003511428833,1
0.00013571116141974926,8.48096806294052e-06,0.9998557567596436,1
0.9595813155174255,4.057747719343752e-05,0.04037811979651451,1
0.8347551226615906,9.051489905687049e-05,0.1651543229818344,1
0.0021738738287240267,0.9976007342338562,0.00022543237719219178,0
0.9254183173179626,0.0010492089204490185,0.07353240996599197,1
0.017226554453372955,0.00026975071523338556,0.9825037121772766,0
2.5052426281035878e-05,5.673071427736431e-06,0.9999692440032959,0
0.9948348999023438,2.4984074116218835e-05,0.005140064749866724,1
0.9998190999031067,0.00017074139032047242,1.0112981726706494e-05,0
0.009813839569687843,9.678681090008467e-05,0.9900894165039062,1
0.00968464557081461,0.9887008666992188,0.0016144885448738933,0
0.9983470439910889,3.263664257247001e-05,0.0016203077975660563,1
0.976827085018158,0.00014335138257592916,0.023029593750834465,1
0.995131254196167,0.0048556276597082615,1.3154666703485418e-05,0
0.00679597444832325,0.00014684483176097274,0.9930572509765625,1
0.999528169631958,2.6994297513738275e-05,0.0004448267281986773,1
0.0016583576798439026,6.447574560297653e-05,0.9982771873474121,0
0.0016001915792003274,6.475697591667995e-05,0.998335063457489,1
0.9998934268951416,9.830835915636271e-05,8.275847903860267e-06,0
3.1100127671379596e-05,4.970318968844367e-06,0.9999638795852661,1
0.9999188184738159,6.468198989750817e-05,1.6412166587542742e-05,0
0.0034758001565933228,6.798260437790304e-05,0.9964562058448792,1
0.9998044371604919,0.00019159249495714903,3.925644705304876e-06,0
0.000339953345246613,7.307138002943248e-05,0.9995869994163513,0
0.0016122005181387067,0.00022530391288455576,0.998162567615509,1
9.924601181410253e-05,2.3739692551316693e-05,0.9998769760131836,1
0.0004295486432965845,6.750138709321618e-05,0.9995028972625732,0
0.0003192948061041534,5.277917080093175e-05,0.999627947807312,0
6.186038808664307e-05,1.4879775335430168e-05,0.9999232292175293,1
0.0003131170233245939,5.4895266657695174e-05,0.9996318817138672,0
0.0021153574343770742,0.9977942705154419,9.038007556227967e-05,0
3.672018647193909e-05,8.056806109379977e-06,0.9999551773071289,1
3.4487868106225505e-05,6.202653366926825e-06,0.9999593496322632,1
0.9961554408073425,0.003832109970971942,1.2520153177320026e-05,0
7.70031547290273e-05,9.48424349189736e-06,0.9999134540557861,1
0.0026322752237319946,0.9973421692848206,2.557542029535398e-05,0
0.9977351427078247,4.4974058255320415e-05,0.002219853922724724,1
0.9876959323883057,7.299040589714423e-05,0.012231079861521721,1
0.0001568470906931907,3.148916584905237e-05,0.9998117089271545,1
0.0011752165155485272,0.9987874627113342,3.728001320268959e-05,0
0.0006647917325608432,4.5015076466370374e-05,0.9992901086807251,1
0.9914910197257996,0.0003592697612475604,0.008149717934429646,0
0.01271472591906786,6.073471377021633e-05,0.9872245788574219,1
0.9811299443244934,0.00019330161740072072,0.01867668889462948,0
8.774237358011305e-05,6.926216883584857e-06,0.9999053478240967,1
0.012760243378579617,5.141975634614937e-05,0.9871883392333984,1
0.9671745896339417,0.018937550485134125,0.0138878608122468,0
3.88164771720767e-05,6.953532647457905e-06,0.9999542236328125,1
0.0028225185815244913,7.039610500214621e-05,0.9971070885658264,1
0.9873162508010864,0.00021842235582880676,0.012465281412005424,1
0.984638512134552,0.01515116449445486,0.00021032760560046881,0
0.9997348189353943,0.00024472663062624633,2.052299714705441e-05,0
0.00015752796025481075,2.4085280529106967e-05,0.9998183846473694,1
0.001231827074661851,0.00017759711772669107,0.9985905289649963,1
0.9993306398391724,0.0006659202044829726,3.4590177619975293e-06,0
0.008712014183402061,0.9905659556388855,0.0007219652179628611,0
0.9989776611328125,6.173992005642503e-05,0.0009606381063349545,1
0.02442980371415615,0.0032778445165604353,0.9722923636436462,0
0.9995984435081482,5.6276810937561095e-05,0.00034527439856901765,1
0.01008526049554348,0.0004721340665128082,0.9894425868988037,0
3.183805529261008e-05,4.91802620672388e-06,0.9999632835388184,1
0.0009388444595970213,7.229582843137905e-05,0.9989888072013855,0
0.0034296659287065268,0.9962273836135864,0.0003430078213568777,0
0.002874627010896802,0.00017526409646961838,0.996950089931488,1
0.0004957685596309602,4.060797073179856e-05,0.9994636178016663,1
2.18467102968134e-05,3.648330448413617e-06,0.9999744892120361,1
0.9934275150299072,3.140545595670119e-05,0.006541151087731123,1
0.9905449151992798,6.971653056098148e-05,0.009385393932461739,1
3.832773654721677e-05,1.1688051017699763e-05,0.9999499320983887,1
5.017317016609013e-05,1.6547170162084512e-05,0.9999332427978516,0
0.00010146923887077719,7.956714398460463e-05,0.9998189806938171,1
7.757460844004527e-05,3.844244929496199e-05,0.9998838901519775,1
3.4931614209199324e-05,9.914653674059082e-06,0.9999551773071289,1
3.0691171559737995e-05,7.307102350750938e-06,0.9999620914459229,1
9.092586697079241e-05,4.863254798692651e-05,0.999860405921936,1
0.0029633836820721626,0.9967821836471558,0.0002544515300542116,0
4.3121050111949444e-05,6.323467914626235e-06,0.9999505281448364,1
0.00026031513698399067,4.8014146159403026e-05,0.9996917247772217,1
0.009225787594914436,0.9887815117835999,0.001992695964872837,0
0.9671712517738342,0.01741422899067402,0.015414473600685596,0
0.013954909518361092,0.00019149508443661034,0.9858536720275879,0
0.016931701451539993,0.9823185801506042,0.000749696628190577,0
0.0006930578383617103,5.934488945058547e-05,0.999247670173645,1
9.548407251713797e-05,1.158071609097533e-05,0.9998929500579834,1
0.9998489618301392,0.00012911924568470567,2.197139292547945e-05,0
7.98987239249982e-05,1.651327511353884e-05,0.9999035596847534,1
6.190250132931396e-05,1.1496485058160033e-05,0.9999266862869263,1
2.495886292308569e-05,3.4618306017364375e-06,0.9999716281890869,0
0.000288369512418285,2.7991492970613763e-05,0.9996836185455322,1
5.188534123590216e-05,5.446700015454553e-06,0.9999426603317261,1
3.228218702133745e-05,4.986322437616764e-06,0.9999626874923706,1
0.0002504175645299256,3.421237488510087e-05,0.9997153878211975,1
0.00025987939443439245,3.196057150489651e-05,0.9997081160545349,1
0.006039863917976618,0.9938323497772217,0.00012777716619893909,0
0.00010888725955737755,1.3245512491266709e-05,0.9998778104782104,1
0.010271469131112099,0.9869279265403748,0.0028005826752632856,0
0.9997816681861877,0.00020286385552026331,1.5486846677958965e-05,0
0.9997779726982117,0.00021397433010861278,8.105514098133426e-06,0
0.9736078381538391,4.064341192133725e-05,0.02635153755545616,1
0.9918903112411499,3.294907583040185e-05,0.008076725527644157,1
0.9974052309989929,3.016842674696818e-05,0.0025646125432103872,1
0.002570027718320489,0.9972410202026367,0.0001889911072794348,0
0.9990310668945312,8.317781612277031e-05,0.0008858232758939266,0
0.9990611672401428,2.546124960645102e-05,0.0009133058483712375,1
0.9984631538391113,2.728558138187509e-05,0.0015095944982022047,1
0.9964867830276489,2.979958662763238e-05,0.003483360167592764,1
0.9982455968856812,2.745287747529801e-05,0.0017269804375246167,1
0.9910503625869751,2.446269900246989e-05,0.008925131522119045,1
0.998638927936554,2.902163760154508e-05,0.0013319883728399873,1
0.0003946982033085078,0.00010216961527476087,0.9995031356811523,0
0.0014954200014472008,0.9983943104743958,0.00011027634172933176,0
0.0007420420297421515,0.00011971010826528072,0.9991382360458374,0
0.022843532264232635,0.02215828001499176,0.954998254776001,1
0.0010837677400559187,0.00022018770687282085,0.9986961483955383,0
3.1811978260520846e-05,3.976863354182569e-06,0.9999642372131348,1
0.9979281425476074,0.0011914226925000548,0.0008804895915091038,0
7.888893742347136e-05,1.2461630831239745e-05,0.9999085664749146,1
5.953496292931959e-05,7.345745416387217e-06,0.999933123588562,1
2.1947664208710194e-05,3.163250994475675e-06,0.9999748468399048,1
0.004736957140266895,0.995049774646759,0.00021320625091902912,0
0.00016704975860193372,2.8406000637914985e-05,0.9998045563697815,1
0.9873801469802856,0.00011168886703671888,0.012508144602179527,0
2.449946077831555e-05,3.192880967617384e-06,0.9999722242355347,1
0.00020478210353758186,2.3455882910639048e-05,0.999771773815155,1
0.0019270515767857432,0.997896671295166,0.00017621423467062414,0
0.0004916887264698744,4.921994332107715e-05,0.9994590878486633,0
0.016960754990577698,0.001761130872182548,0.981278121471405,0
0.0001667621691012755,1.984560913115274e-05,0.9998133778572083,1
5.166586925042793e-05,1.1324519618938211e-05,0.9999370574951172,1
0.992484986782074,0.006549372803419828,0.0009656355832703412,0
0.0009676357731223106,0.00035809868131764233,0.9986742734909058,1
0.001657084096223116,0.998204231262207,0.00013864455104339868,0
2.3481690732296556e-05,3.473008973742253e-06,0.9999730587005615,1
0.9993732571601868,0.00031064468203112483,0.00031606396078132093,1
0.007804709021002054,0.00019762008741963655,0.9919976592063904,0
0.0022329643834382296,0.9976783394813538,8.869092562235892e-05,0
0.9997946619987488,0.0001091904632630758,9.621525532566011e-05,0
0.9773749709129333,0.021461663767695427,0.0011633536778390408,1
0.9987691044807434,4.1524886910337955e-05,0.001189328613691032,1
0.0018933725077658892,0.9979761242866516,0.00013054025475867093,0
0.991245687007904,0.0007740248693153262,0.007980377413332462,1
2.143476376659237e-05,3.938072950404603e-06,0.9999746084213257,0
0.004623631481081247,0.9953598380088806,1.6550675354665145e-05,0
0.9841054081916809,0.0009776018559932709,0.01491701602935791,1
0.8718804121017456,0.12592771649360657,0.002191941486671567,0
0.0021504077594727278,0.9977553486824036,9.42718907026574e-05,0
0.9409223794937134,0.00021846304298378527,0.05885912477970123,1
0.007653555367141962,0.000818171538412571,0.9915282726287842,1
8.571118814870715e-05,1.581486503710039e-05,0.9998984336853027,1
0.0007349957013502717,8.678724407218397e-05,0.9991781115531921,0
0.0027148413937538862,0.9969943761825562,0.0002907375164795667,0
0.9536887407302856,0.0019370205700397491,0.04437419772148132,0
9.042424062499776e-05,1.259772943740245e-05,0.9998968839645386,1
0.0024030031636357307,0.9975581169128418,3.883277895511128e-05,0
0.00010944322275463492,1.921204966492951e-05,0.9998713731765747,1
0.0002442097174935043,2.677755219337996e-05,0.9997289776802063,1
0.0006238406640477479,2.8454687708290294e-05,0.9993476271629333,1
0.005994551349431276,0.0005538565455935895,0.9934515953063965,0
0.008778288960456848,0.988752543926239,0.002469155238941312,0
0.0005144934984855354,5.434227205114439e-05,0.9994311928749084,1
0.006233898922801018,0.00022848212393000722,0.9935376048088074,1
0.002427182160317898,0.9974307417869568,0.00014209453365765512,0
2.5435665520490147e-05,5.233256615611026e-06,0.9999693632125854,1
0.9867764115333557,0.00013778793800156564,0.013085847720503807,1
6.030674194335006e-05,2.1957150238449685e-05,0.99991774559021,1
0.9993247985839844,0.0006483502802439034,2.6933419576380402e-05,0
0.011089775711297989,0.9861527681350708,0.0027574519626796246,0
0.9991928935050964,3.253704198868945e-05,0.0007745996699668467,1
0.9895394444465637,0.00020184040477033705,0.010258731432259083,1
0.00026698861620388925,2.439397394482512e-05,0.9997085928916931,1
0.999749481678009,0.00022367315250448883,2.6837209588848054e-05,0
0.9993935823440552,5.0093083700630814e-05,0.0005563600570894778,1
0.0004857878666371107,3.735384234460071e-05,0.9994768500328064,1
8.693782729096711e-05,7.826113687769976e-06,0.9999052286148071,1
0.002339167520403862,0.9975128173828125,0.0001479907805332914,0
0.0009675606270320714,2.9921378882136196e-05,0.9990025162696838,1
0.9854925274848938,0.014443706721067429,6.376728561008349e-05,0
0.999273955821991,6.900188600411639e-05,0.0006570961559191346,1
0.9997144341468811,3.783134889090434e-05,0.0002477417001500726,0
0.9971279501914978,1.9566869013942778e-05,0.002852441743016243,1
4.2390824091853574e-05,4.168582563579548e-06,0.9999533891677856,1
0.004312354139983654,0.995661199092865,2.644009691721294e-05,0
0.0013077098410576582,0.9986546039581299,3.7716781662311405e-05,0
4.8893543862504885e-05,5.566858817473985e-06,0.9999455213546753,1
0.9743398427963257,0.008736933581531048,0.01692327857017517,1
0.9990414977073669,0.00043530098628252745,0.000523141585290432,0
0.9642435312271118,0.0001273546804441139,0.03562910854816437,1
0.9965288043022156,0.003401293186470866,6.986078369664028e-05,0
0.9997608065605164,2.285594746354036e-05,0.0002163461467716843,1
0.020095866173505783,0.00014118410763330758,0.9797629714012146,1
0.007930608466267586,0.9903278946876526,0.0017415297916159034,0
0.0015229858690872788,0.9984524250030518,2.4583274353062734e-05,0
0.9998977184295654,8.701464685145766e-05,1.5256704500643536e-05,0
0.0029097863007336855,0.0002273086429340765,0.9968628883361816,1
0.9176265597343445,0.00012238233466632664,0.08225107938051224,1
0.011192090809345245,0.00023528926249127835,0.9885725975036621,1
0.002132585970684886,0.9977864027023315,8.098263788269833e-05,0
0.9998143315315247,0.00017935266077984124,6.3561778915754985e-06,0
0.053141407668590546,0.0002181307936552912,0.9466404318809509,1
0.9991663694381714,0.000829119177069515,4.52504991699243e-06,0
0.9998037219047546,4.832037666346878e-05,0.0001480681967223063,1
0.9699716567993164,0.01843254640698433,0.011595834977924824,1
0.9995369911193848,0.00042875780491158366,3.434427344473079e-05,0
0.9982216954231262,0.00020439601212274283,0.0015738309593871236,1
0.010085454210639,0.9876124262809753,0.0023021362721920013,0
0.9991574287414551,0.0005580499419011176,0.00028450830723159015,0
0.9961234927177429,0.0005480651743710041,0.0033284625969827175,1
0.001717098755761981,0.9982568621635437,2.599934487079736e-05,0
